has_banner,has_location,has_extended_profile,has_url,followers,friends,label
0,0,0,0,5,583,0
0,1,0,0,17,278,0
1,1,1,0,188,180,1
1,0,0,1,520,1302,1
1,0,1,0,208,866,0
1,1,1,1,2834,2003,1
1,1,1,0,522,281,1
0,1,0,0,3,415,0
1,1,1,0,261,354,1
0,0,1,0,21,345,0
0,1,0,0,17,185,0
1,1,1,1,325,205,1
0,1,0,1,51,42,1
1,0,1,0,1299,1164,1
1,0,0,0,305,312,1
0,1,0,0,12,213,0
0,1,0,0,25,513,0
0,1,0,0,432,147,1
0,0,0,0,11,429,0
1,1,0,1,1719,1243,1
1,1,1,0,546,266,1
1,1,1,1,1846,776,1
1,0,0,0,39,90,1
1,1,1,0,3,36,1
0,1,0,0,16,345,0
0,0,1,0,490,736,0
0,1,0,0,1391,1473,1
1,1,1,1,1086,256,1
1,1,0,0,29,46,1
1,1,0,0,26,77,1
1,1,0,0,175,219,1
1,1,1,1,481,188,1
0,0,0,0,8,627,0
1,1,0,0,139,138,1
0,0,0,0,6,585,0
0,1,0,0,10,200,0
1,1,1,1,380,365,1
1,1,1,1,321,1605,1
0,1,0,0,15,193,0
0,1,0,0,376,327,1
1,1,1,1,1559,799,1
1,1,0,0,39,53,1
1,1,1,1,1944,2147,1
0,0,0,0,0,41,0
1,0,0,0,389,297,1
1,0,1,0,481,470,1
1,1,0,0,364,500,1
0,1,0,0,19,388,0
0,1,0,0,140,755,0
1,1,0,0,387,1217,1
1,0,0,0,59,124,1
0,0,0,0,0,384,0
0,1,0,0,23,559,0
1,1,0,0,65,52,1
0,0,0,0,9,555,0
0,1,0,0,9,208,0
1,0,0,0,295,647,1
0,1,0,0,16,336,0
1,1,1,1,279,1078,1
1,0,1,1,187,180,1
1,0,0,1,255,225,1
1,0,0,0,324,238,1
1,1,0,1,951,426,1
0,1,0,0,6,556,0
1,1,1,0,671,469,1
0,1,0,0,15,294,0
1,1,0,0,36,229,1
0,1,0,0,28,708,0
1,1,0,0,393,306,1
1,1,0,1,369,306,1
0,1,0,0,9,191,0
1,0,0,0,67,157,1
0,1,1,1,67,783,0
1,1,0,0,491,208,1
1,1,1,1,1066,961,1
0,0,0,0,6,631,0
0,1,1,0,4,574,0
0,1,0,0,10,236,0
0,0,0,0,1,27,0
0,1,0,0,20,287,0
0,0,0,0,2,584,0
0,1,0,0,3,593,0
0,1,0,0,18,333,0
0,1,0,0,11,227,0
1,1,1,1,77,134,1
0,1,0,0,10,177,0
0,1,0,0,10,209,0
1,0,1,0,904,695,1
1,1,1,0,614,595,1
0,0,0,0,5,298,0
0,0,0,0,10,616,0
0,1,1,1,430,1,1
1,0,0,0,924,1130,1
0,1,1,1,35,570,0
0,1,0,0,10,262,0
0,1,1,0,77,107,1
1,1,1,0,490,140,1
1,1,1,1,491,886,1
0,1,0,0,6,245,0
1,1,1,1,1227,273,1
0,1,0,0,16,292,0
1,1,1,1,32,189,1
1,0,0,0,21,36,1
1,1,1,1,15171,210,1
0,1,1,0,189,477,0
0,1,0,0,27,652,0
0,1,0,0,1,26,0
1,1,1,0,328,491,1
1,1,1,0,3656,1110,1
0,0,0,0,0,33,0
0,0,1,0,4,301,0
0,1,0,0,13,212,0
0,1,0,0,9,203,0
1,1,1,0,467,172,1
0,1,0,0,18,244,0
1,0,0,0,413,359,1
1,0,0,0,149,317,1
0,1,0,0,15,381,0
1,1,1,1,720,530,1
0,1,0,0,7,182,0
1,1,1,1,1330,729,1
0,1,0,0,28,407,0
1,1,1,0,2737,2919,1
1,1,1,1,1309,230,1
0,1,0,0,23,341,0
1,1,1,1,167,186,1
0,1,0,0,29,481,0
0,1,0,0,7,583,0
0,1,0,0,17,536,0
0,0,0,0,4,366,0
0,1,0,0,18,501,0
0,1,0,0,11,275,0
1,1,1,0,345,219,1
1,1,1,1,359,229,1
1,1,1,1,494,254,1
1,0,1,0,567,251,1
0,1,0,0,12,312,0
0,1,0,0,1,33,0
1,0,0,0,70,142,1
1,0,1,0,92,19,1
0,1,0,0,20,326,0
0,1,0,0,10,214,0
0,0,0,0,3,527,0
0,1,0,0,8,594,0
1,1,0,0,113,167,1
1,1,1,0,108,366,1
0,0,0,0,1,36,0
1,1,1,1,620,387,1
1,0,0,0,344,383,1
0,1,0,0,14,211,0
1,0,1,0,803,483,1
0,0,0,0,5,753,0
1,1,1,0,101,125,1
1,1,1,1,7842,7836,1
1,1,1,0,256,564,1
0,1,0,0,11,221,0
1,1,1,1,519,321,1
1,1,0,1,864,360,1
0,1,0,0,34,685,0
0,1,0,0,8,218,0
1,0,0,1,127,100,1
0,1,0,0,9,216,0
1,0,1,0,148,338,1
1,1,1,1,77,111,1
0,0,0,0,2,518,0
0,1,0,0,19,330,0
0,1,0,0,20,263,0
0,1,0,0,14,260,0
1,0,0,0,53,256,1
0,1,0,0,11,234,0
1,1,1,0,363,342,1
1,1,1,0,1125,866,1
0,1,0,0,21,579,0
1,1,1,1,308,326,1
1,1,0,0,584,424,1
0,1,1,0,48,599,0
1,0,1,1,2910,158,1
0,0,0,0,10,547,0
0,1,0,0,24,201,0
0,1,0,0,4,200,0
1,1,1,0,530,586,1
1,0,1,0,237,439,1
1,1,1,1,36,71,1
0,1,0,0,13,219,0
0,1,0,0,13,374,0
0,1,1,0,3,147,0
0,1,0,0,11,355,0
0,1,0,0,25,524,0
1,0,0,0,167,176,1
0,1,1,1,42,55,1
0,1,0,0,24,598,0
0,1,0,0,20,397,0
1,1,0,0,67,59,1
1,1,1,1,291,295,1
0,1,0,0,11,255,0
0,1,0,1,7,427,0
0,1,0,0,18,286,0
1,1,0,1,146,137,1
0,1,0,0,21,555,0
1,0,1,0,183,221,1
1,1,1,1,341,2001,1
0,1,0,0,10,306,0
0,1,0,0,3,214,0
1,1,0,1,123,113,1
0,0,0,0,1,513,0
1,1,1,0,31,45,1
0,0,0,0,14,218,0
0,1,0,0,22,517,0
0,1,1,0,6,301,0
0,1,0,1,78,878,0
0,1,0,0,6,178,0
0,1,1,0,2,485,0
1,0,1,0,10,371,0
0,0,1,0,26,460,0
1,1,1,1,230,501,1
0,0,0,0,2,442,0
0,0,0,0,10,168,0
1,0,1,1,583,367,1
0,1,0,0,8,206,0
1,0,0,0,160,723,1
1,1,1,1,1339,483,1
0,1,0,0,13,229,0
1,0,1,0,59,74,1
1,1,1,0,826,489,1
0,1,0,0,9,222,0
0,1,0,0,16,330,0
0,1,0,0,9,241,0
0,1,0,0,12,240,0
1,0,1,1,435,684,1
1,0,1,0,797,774,1
0,1,1,1,183,474,1
1,0,1,0,253,75,1
1,0,1,0,177,127,1
0,1,0,0,16,331,0
0,0,1,0,11,481,0
0,1,0,0,18,394,0
1,1,0,1,6146,68,1
1,1,1,1,241,193,1
1,0,1,1,349,596,1
0,1,0,0,23,263,0
1,1,1,1,919,1003,1
1,1,1,0,202,600,1
0,1,0,0,11,198,0
0,1,0,0,6,428,0
0,1,0,0,10,195,0
1,0,0,0,139,172,1
1,1,1,0,303,642,1
0,0,0,0,3,627,0
1,1,1,1,1652,1487,1
0,0,0,0,15,207,0
0,1,0,0,9,466,0
1,1,1,0,1325,2000,1
1,0,0,1,84,57,1
1,1,1,0,132,221,1
0,0,0,0,1,536,0
0,1,0,0,19,494,0
1,1,1,1,692,2001,1
0,1,0,0,26,588,0
0,1,0,0,8,203,0
1,0,0,0,481,687,1
0,0,1,0,4,471,0
1,1,1,1,772,931,1
0,1,0,0,0,15,0
1,1,1,0,279,196,1
0,1,0,0,9,187,0
0,1,0,0,10,214,0
0,1,0,0,17,650,0
1,1,1,1,486,591,1
0,1,1,0,22,550,0
0,1,0,0,7,244,0
0,1,0,0,13,391,0
0,1,0,0,8,191,0
1,1,1,0,232,174,1
0,1,0,0,16,305,0
0,1,0,0,0,34,0
0,1,0,1,7,644,0
0,1,0,0,11,246,0
1,1,1,1,15305,1543,1
1,0,1,0,674,343,1
1,1,1,0,341,329,1
0,0,0,0,3,551,0
0,1,0,0,23,589,0
1,1,0,0,98,358,1
0,1,0,0,27,617,0
0,1,0,0,4,216,0
0,1,0,0,7,213,0
0,1,0,0,14,249,0
0,0,0,0,5,571,0
1,0,1,0,614,578,1
0,1,0,0,21,270,0
1,1,1,0,237,187,1
1,1,1,0,69,35,1
1,1,1,0,393,202,1
1,1,1,1,39,71,1
0,1,0,0,18,538,0
0,1,0,0,20,518,0
0,1,0,0,1,19,0
0,1,0,0,7,263,0
0,0,0,0,4,575,0
1,0,0,0,160,242,1
0,1,0,0,15,267,0
0,1,0,0,4,215,0
0,0,0,0,0,36,0
0,1,0,0,17,566,0
0,0,0,0,0,582,0
1,1,1,0,2293,2198,1
0,1,0,0,15,274,0
1,1,1,1,273,121,1
1,1,1,0,1209,713,1
0,1,0,0,12,254,0
1,0,1,1,967,1997,1
0,1,1,0,336,334,1
1,1,1,0,1007,527,1
0,0,0,0,6,394,0
1,1,1,1,589,396,1
0,0,0,0,3,559,0
0,0,0,1,1450,1798,1
0,1,0,0,16,529,0
1,1,1,1,409,359,1
0,1,0,0,15,205,0
0,1,0,0,27,585,0
0,1,0,0,8,212,0
1,1,1,1,377,367,1
0,1,0,0,10,259,0
0,1,0,0,22,530,0
1,1,1,0,228,113,1
1,0,1,0,333,324,1
0,1,0,0,21,294,0
0,1,0,0,23,350,0
0,1,0,0,18,357,0
1,0,0,0,512,277,1
1,1,1,0,236,124,1
1,1,1,0,33,40,1
1,1,1,1,172,155,1
1,1,1,1,27,79,1
0,1,1,1,6,2,1
1,0,1,0,535,331,1
1,1,1,1,137,212,1
1,1,1,0,214,374,1
0,1,0,0,63,1930,0
0,1,0,0,15,220,0
0,1,0,0,21,721,0
1,1,1,0,375,162,1
0,0,0,0,359,248,1
1,1,1,0,151,132,1
1,1,1,0,82,245,1
1,1,1,0,1120,340,1
1,1,1,0,296,285,1
0,1,0,0,18,338,0
1,1,0,0,46,514,0
1,1,1,1,1685,1048,1
1,1,0,0,209,296,1
0,1,0,0,26,360,0
1,1,1,1,139,278,1
1,0,0,0,552,373,1
0,0,0,0,7,192,0
1,0,1,0,296,408,1
0,1,0,0,4,362,0
0,1,0,0,18,301,0
0,1,0,0,16,273,0
1,1,1,1,3261,68,1
0,1,0,0,9,205,0
1,1,1,0,293,818,1
0,1,0,0,6,202,0
0,1,0,0,14,255,0
1,1,1,0,314,628,1
1,1,1,1,67,673,0
0,1,0,0,13,242,0
1,1,0,0,217,2001,1
0,1,0,0,21,535,0
0,1,0,0,24,544,0
1,1,1,1,46,157,1
0,1,0,0,31,583,0
1,0,0,0,482,240,1
0,1,0,0,9,205,0
1,1,0,0,563,517,1
1,1,1,0,390,376,1
0,1,0,0,18,606,0
1,1,1,0,1527,1901,1
1,1,1,1,167,351,1
0,1,0,0,11,201,0
0,1,0,0,13,247,0
1,1,1,1,232,223,1
1,1,1,0,227,129,1
0,1,0,0,12,219,0
0,1,0,0,15,240,0
0,1,0,0,17,360,0
1,0,1,1,243,97,1
0,1,0,0,29,623,0
0,1,0,1,40,53,1
0,1,0,0,22,312,0
0,1,1,0,4367,128,1
1,0,1,1,215,368,1
1,0,1,0,688,971,1
1,1,1,1,22,407,1
0,0,0,0,10,577,0
0,1,0,0,4,197,0
1,1,1,0,334,238,1
1,0,1,0,189,206,1
0,1,0,0,18,658,0
0,1,0,0,8,197,0
0,1,0,0,21,253,0
1,1,1,1,102,60,1
1,1,1,0,1408,1533,1
1,1,1,0,21,683,1
0,1,0,0,14,273,0
0,1,0,0,11,302,0
0,1,0,0,26,559,0
0,1,0,0,26,709,0
1,1,0,1,171,183,1
1,0,1,1,272,283,1
0,1,1,0,15,104,0
0,1,0,0,17,287,0
0,0,1,0,19,228,0
0,0,1,0,12,430,0
1,1,0,0,522,793,1
1,1,1,1,656,575,1
1,1,1,1,179,339,1
1,0,0,0,363,306,1
0,1,0,0,15,336,0
1,1,1,0,269,187,1
0,1,0,0,4,617,0
0,1,1,0,245,310,1
1,1,1,0,3408,167,1
0,0,1,0,7,350,0
0,1,0,0,12,226,0
0,1,0,0,6,449,0
0,1,0,0,0,41,0
0,1,0,0,12,190,0
0,1,1,1,1878,1882,1
1,1,1,0,349,348,1
1,1,1,0,26,107,1
1,0,1,0,183,222,1
0,1,0,0,8,210,0
1,1,1,0,184,314,1
0,1,0,0,8,234,0
1,0,1,0,435,320,1
0,0,0,0,20,267,1
0,1,0,0,10,210,0
1,1,1,0,401,165,1
0,1,0,0,12,186,0
0,1,1,1,820,491,1
1,1,0,1,1206,49,1
1,0,0,0,90,147,1
1,0,1,1,670,628,1
1,1,0,0,1639,1793,1
0,1,0,0,12,211,0
1,1,1,0,1234,1996,1
0,1,0,0,4,181,0
0,1,0,0,18,373,0
0,1,0,0,9,186,0
0,1,0,0,1,20,0
0,1,0,0,7,233,0
1,1,1,1,879,667,1
0,1,0,0,2,15,0
1,0,1,0,785,550,1
0,1,0,0,8,217,0
0,1,0,0,10,189,0
0,0,0,0,2,24,0
0,1,0,0,3,269,0
0,1,0,0,15,216,0
0,1,1,0,5,310,0
1,1,1,1,354,290,1
1,1,0,1,394,170,1
0,1,0,0,13,237,0
1,0,1,0,646,604,1
1,1,1,0,304,1349,1
0,1,0,0,12,322,0
1,1,0,0,249,289,1
0,1,0,0,16,306,0
0,1,0,0,25,360,0
0,1,0,0,25,379,0
1,1,0,1,944,338,1
1,1,0,0,442,414,1
1,0,1,1,451,406,1
1,0,1,1,371,86,1
1,0,1,0,629,838,1
0,1,1,0,6,559,0
1,1,1,1,15617,582,1
0,0,0,0,0,166,0
1,0,1,1,1668,57,1
0,1,0,0,14,260,0
1,0,1,0,183,170,1
0,1,0,0,7,229,0
0,0,1,0,7,593,0
0,1,0,0,15,475,0
0,1,0,0,13,216,0
0,1,0,0,11,615,0
0,1,0,0,5,206,0
1,1,1,1,35379,587,1
0,1,0,0,30,351,1
1,1,1,1,557,349,1
1,1,1,1,176,1101,0
1,1,1,0,68,265,1
1,1,0,0,119,394,1
0,1,0,0,10,217,0
0,1,0,0,8,200,0
1,1,1,1,1307,319,1
0,0,1,0,27,535,0
0,1,0,0,16,170,0
0,1,0,0,7,224,0
1,0,1,0,389,107,1
1,1,1,0,16,422,0
1,1,0,0,539,420,1
0,1,0,0,12,204,0
0,1,1,0,19,411,0
1,1,1,1,436,943,1
0,1,0,0,7,199,0
0,1,0,0,16,263,0
1,1,1,1,346,1235,1
1,0,0,0,657,398,1
0,1,0,0,9,333,0
1,1,1,1,843,622,1
1,0,1,0,273,468,1
0,1,0,0,13,260,0
1,1,0,1,382,393,1
1,1,1,1,1604,141,1
1,0,0,1,250,188,1
0,1,0,0,13,282,0
0,1,0,0,9,205,0
0,0,0,0,3,502,0
0,1,0,0,17,313,0
0,1,0,0,8,232,0
1,0,0,0,650,348,1
0,1,0,0,23,565,0
0,1,0,0,13,281,0
1,1,1,0,1753,789,1
1,1,1,1,331,647,1
0,1,0,0,16,346,0
0,0,0,0,52,118,1
1,1,0,0,212,150,1
0,1,0,0,23,548,0
1,1,0,0,840,1433,1
0,1,0,0,7,208,0
0,1,0,0,16,238,0
1,0,0,0,139,300,1
0,1,0,0,15,217,0
0,1,1,0,5,425,0
1,0,0,0,17,26,1
1,1,1,0,183,135,1
1,1,1,0,707,604,1
1,1,1,0,226,227,1
1,0,1,0,1334,1188,1
0,1,0,0,9,205,0
1,1,1,0,143,145,1
0,1,0,0,4,229,0
0,1,0,0,2,20,0
1,1,0,0,45,568,0
1,0,0,0,427,303,1
1,0,0,0,189,187,1
1,1,1,0,403,383,1
1,1,1,1,1057,484,1
1,0,1,1,11043,8067,1
1,0,0,0,212,400,1
0,0,0,0,3,699,0
0,1,0,0,11,209,0
1,1,1,0,129,139,1
0,1,0,0,13,255,0
1,1,1,0,70,105,1
0,1,0,0,19,237,0
0,1,0,0,15,236,0
0,1,0,0,27,625,0
0,1,0,0,20,572,0
1,1,1,1,3152,2522,1
1,1,1,0,853,875,1
0,1,0,0,151,760,1
1,0,0,0,76,847,0
0,0,1,0,2544,262,1
0,1,0,0,3,218,0
1,1,1,0,1239,338,1
0,1,0,0,1,21,0
1,0,0,0,34,73,1
0,1,0,0,9,458,0
1,0,0,0,278,208,1
0,1,0,0,8,197,0
1,0,0,0,136,156,1
1,1,0,0,563,350,1
1,1,0,0,111,207,1
1,1,1,1,729,823,1
1,1,1,0,189,409,1
1,1,1,1,271,261,1
0,1,0,0,0,35,0
0,1,0,0,9,191,0
0,1,1,1,60,250,1
0,1,0,0,0,0,0
0,1,0,0,17,288,0
0,1,0,0,18,347,0
1,0,1,0,10241,340,1
0,1,0,0,23,543,0
1,0,1,0,2245,65,1
1,0,0,0,808,661,1
0,0,0,0,5,564,0
1,1,1,1,216,236,1
0,1,0,0,0,32,0
1,1,1,1,18280,4883,1
0,1,0,0,5,213,0
0,1,0,0,22,303,0
0,1,0,0,15,223,0
0,1,0,1,4,616,0
0,1,0,0,13,178,0
0,1,0,0,9,238,0
0,1,0,0,5,190,0
0,1,0,0,24,390,0
1,1,1,0,1671,1668,1
1,1,1,1,431,1067,1
1,1,1,1,262,265,1
1,1,0,0,372,508,1
1,1,1,0,113,173,1
0,1,0,0,0,40,0
0,1,0,0,26,501,0
0,1,0,0,14,249,0
0,1,0,0,7,167,0
0,1,0,0,14,281,0
0,0,1,0,15,541,0
1,0,1,0,1536,1208,1
0,1,0,0,17,274,0
0,1,0,0,19,272,0
0,0,0,0,9,438,0
0,1,0,0,3,412,0
1,0,0,0,253,150,1
1,1,1,1,2181,1051,1
1,1,0,0,330,485,1
1,1,1,1,269,98,1
0,1,0,0,8,218,0
1,1,1,1,3409,96,1
1,1,1,1,357,341,1
1,1,0,0,1745,1997,1
0,1,0,0,23,640,0
0,1,0,0,16,176,0
0,1,0,0,19,499,0
1,1,1,1,439,564,1
0,1,0,0,9,201,0
0,1,1,0,116,379,1
0,0,0,0,3,585,0
0,0,0,0,10,534,0
0,1,0,0,17,313,0
0,0,0,0,12,1010,0
0,0,0,0,2,328,0
0,0,0,0,8,1058,0
1,1,1,0,89,120,1
0,0,1,0,8,577,0
0,1,0,0,7,196,0
0,1,0,0,10,201,0
1,1,0,1,385,252,1
0,1,0,0,14,330,0
0,0,0,0,3,460,0
0,1,0,0,11,190,0
1,1,0,1,384,262,1
0,0,1,0,146,336,1
0,1,0,0,10,187,0
1,1,1,1,960,513,1
0,0,0,1,8,968,0
0,0,1,0,1201,588,0
0,1,0,0,23,284,0
1,0,0,0,295,286,1
1,1,1,0,341,185,1
0,1,0,0,7,211,0
1,1,1,1,1097,632,1
0,1,1,0,12,453,0
1,1,1,1,1469,1152,1
1,1,0,1,1028,97,1
1,1,1,1,971,857,1
1,1,1,1,24047,9671,1
1,1,1,0,442,289,1
0,1,0,0,20,358,0
1,1,1,1,4956,2652,1
1,1,0,0,973,897,1
1,1,1,0,1884,2069,1
1,1,1,0,142,122,1
1,1,1,0,192,175,1
0,1,0,0,6,203,0
0,1,0,0,18,328,0
0,1,0,0,19,247,0
0,0,0,0,2,621,0
0,1,0,0,26,629,0
0,1,0,0,26,596,0
0,0,1,0,66,108,1
0,1,0,0,2,428,0
1,1,1,1,186,359,1
1,1,1,1,946,753,1
1,1,1,1,252,234,1
0,1,0,0,11,215,0
1,0,1,1,171,169,1
1,0,0,0,130,102,1
0,1,1,0,69,1069,0
0,0,0,0,2,572,0
0,1,1,0,34,604,0
1,0,0,0,298,276,1
1,1,1,1,180,336,1
0,0,0,0,604,1996,1
0,1,1,0,76,52,1
0,0,1,0,7,555,0
1,0,1,1,211,183,1
0,1,0,0,6,256,0
0,1,1,0,267,459,1
0,1,0,0,8,208,0
1,1,1,1,1894,2012,1
0,1,1,0,57,350,0
1,1,0,1,93,113,1
0,1,1,0,322,234,1
0,1,0,0,25,318,0
0,0,0,0,8,225,0
0,1,0,0,24,373,0
1,0,0,0,171,129,1
1,1,1,1,263,304,1
0,0,0,0,11,440,0
0,1,0,0,17,333,0
0,1,0,0,22,581,0
0,1,0,0,20,370,0
1,1,0,1,358,967,1
0,0,0,0,3,572,0
0,1,0,0,16,282,0
0,0,0,0,11,589,0
1,1,1,1,334,912,1
0,1,0,0,20,406,0
1,1,1,1,391,147,1
0,0,1,0,18,574,0
0,0,0,0,5,49,1
1,1,1,1,1641,1692,1
0,1,0,0,27,702,0
1,0,1,1,611,305,1
0,1,0,0,21,289,0
0,1,0,0,21,550,0
1,0,1,0,445,354,1
0,1,0,0,26,532,0
1,1,1,0,6291,4741,1
1,0,1,0,21,56,1
0,1,0,0,22,528,0
1,1,0,0,46,165,1
1,1,1,1,521,605,1
0,0,0,0,19,551,0
1,1,1,1,395,164,1
1,1,1,1,666,574,1
0,1,0,0,6,208,0
0,1,0,0,16,198,0
1,1,0,0,24,28,1
1,1,1,1,221,122,1
0,1,0,0,24,483,0
0,1,1,1,181,216,1
0,1,1,0,45,54,1
0,1,0,0,14,201,0
0,0,1,0,658,82,1
0,1,0,0,29,651,0
1,0,0,0,321,95,1
1,1,0,1,1008,1756,1
1,1,1,0,276,313,1
0,0,0,0,15,20,1
1,1,1,1,29139,906,1
0,1,0,0,78,201,1
0,1,0,0,15,297,0
0,1,0,0,5,191,0
0,1,0,0,7,583,0
1,1,0,0,393,1287,0
0,1,0,0,9,199,0
0,1,0,0,16,531,0
0,1,0,0,9,196,0
1,1,1,0,1497,2004,1
0,0,0,0,9,936,0
1,1,1,1,434,448,1
1,1,0,1,135,108,1
1,0,1,0,65,218,1
1,1,1,1,245,95,1
1,0,0,0,72,334,1
1,1,1,0,112,99,1
0,1,0,0,5,216,0
0,0,0,0,18,436,0
1,1,0,0,720,727,1
1,0,0,1,10,35,1
0,1,0,0,12,192,0
0,1,1,0,1297,518,1
0,0,0,0,12,41,1
1,1,1,1,1547,833,1
0,1,0,0,21,414,0
1,1,1,1,362,243,1
0,0,1,0,66,1024,1
0,1,0,0,22,260,0
1,1,1,1,10241,482,1
0,0,1,0,4,565,0
0,0,1,0,67,935,0
1,1,0,0,60,116,1
1,1,1,0,328,110,1
0,1,0,0,0,29,0
1,0,0,0,196,134,1
1,0,1,0,48,395,1
1,0,1,0,400,288,1
0,0,1,0,4,375,0
0,1,0,0,12,217,0
0,1,0,0,23,603,0
0,0,0,0,0,194,0
1,1,1,0,70,456,1
1,0,1,0,368,281,1
1,0,1,1,525,301,1
0,1,0,0,7,228,0
1,0,0,0,349,1487,1
0,1,0,0,6,209,0
0,1,0,0,19,434,0
1,0,1,0,448,415,1
0,0,0,0,8,485,0
1,1,0,0,450,277,1
1,0,1,0,178,493,1
0,1,0,0,12,265,0
1,1,1,0,248,201,1
0,1,0,1,39,491,0
1,1,1,1,27,71,1
1,1,0,0,385,194,1
0,1,0,0,7,192,0
0,0,0,0,9,194,0
1,1,1,0,261,485,1
0,1,1,0,75,96,1
0,1,1,0,8,387,0
1,1,1,1,295,427,1
0,1,0,0,11,246,0
1,1,1,0,208,263,1
1,0,0,0,416,292,1
1,1,1,0,436,320,1
0,1,0,0,32,164,1
0,1,0,0,15,271,0
1,1,1,1,7644,359,1
1,1,1,0,2951,2145,1
0,1,0,0,16,373,0
0,1,0,0,13,240,0
0,1,0,0,9,221,0
0,1,0,0,9,187,0
0,0,1,0,14,1034,0
1,1,1,1,19,104,1
1,1,1,1,670,1223,1
0,1,0,0,8,195,0
1,1,1,1,60,521,0
1,1,1,1,59178,32791,1
0,0,0,0,9,652,0
0,1,0,0,25,349,0
0,1,0,0,28,771,0
0,1,0,0,6,408,0
0,1,0,0,8,210,0
0,0,0,1,7,538,0
1,0,0,0,168,212,1
1,1,1,1,744,132,1
0,1,0,0,19,250,0
0,0,0,0,0,37,0
1,0,1,0,6473,588,1
0,1,0,0,14,254,0
0,0,0,0,2,575,0
0,0,1,0,17,361,0
0,0,0,0,187,248,1
0,1,0,0,20,308,0
1,0,1,0,113,77,1
1,0,1,0,701,468,1
1,1,1,0,308,276,1
1,1,0,0,289,462,1
1,0,1,0,145,279,1
1,1,0,0,16,107,1
1,0,1,0,17806,16707,1
0,1,0,0,20,348,0
0,1,0,0,17,225,0
0,1,0,0,7,221,0
1,1,1,1,140,81,1
0,1,0,0,23,641,0
1,1,1,0,12739,12697,1
0,1,0,0,21,279,0
0,1,0,0,17,288,0
0,0,0,0,1,25,1
1,1,1,1,374,1032,1
0,1,0,0,7,202,0
1,0,1,1,253,148,1
0,1,0,0,16,288,0
0,0,0,0,3,475,0
0,1,0,0,9,190,0
0,1,0,0,11,201,0
1,0,0,0,242,152,1
0,1,0,0,13,193,0
0,1,1,0,211,959,1
0,1,0,0,13,321,0
1,1,1,1,193,378,1
0,1,0,0,15,322,0
0,1,0,0,10,176,0
1,1,1,0,2233,999,1
1,0,1,0,167,156,1
1,1,0,0,41,275,1
0,1,0,0,26,648,0
0,0,0,0,2,665,0
1,0,1,0,455,336,1
1,1,0,0,483,241,1
1,1,1,0,168,403,1
1,0,0,0,490,119,1
0,1,0,0,16,326,0
0,0,0,0,1,23,0
0,1,0,0,7,198,0
0,1,0,0,8,170,0
0,1,0,0,12,230,0
1,0,1,0,10545,168,1
1,0,1,0,24,22,1
0,1,0,0,24,579,0
1,1,1,1,21,37,1
1,0,1,0,331,622,1
1,1,1,1,197,303,1
0,1,0,0,61,490,0
1,1,1,1,440,815,1
0,1,0,0,21,581,0
0,1,0,0,20,630,0
1,1,1,0,382,645,1
1,1,1,0,639,38,1
0,1,0,0,4,390,0
1,1,0,0,505,196,1
0,1,0,0,23,461,0
1,0,1,0,317,281,1
1,0,1,0,252,889,1
1,1,1,0,15936,2786,1
1,1,1,1,1171,182,1
0,1,0,0,15,228,0
0,1,0,0,5,197,0
0,1,0,0,16,315,0
0,1,0,0,22,572,0
1,1,1,0,343,536,1
1,1,1,0,193,184,1
0,1,0,0,32,603,0
0,1,0,0,7,191,0
0,1,0,0,18,284,0
0,0,0,0,2,407,0
0,1,0,0,13,210,0
0,1,0,0,15,234,0
1,0,0,0,107,152,1
1,1,0,0,9,43,1
1,1,1,0,786,718,1
1,1,1,0,281,277,1
0,1,0,0,16,402,0
1,1,1,1,378,624,1
0,1,0,0,10,201,0
1,0,0,0,400,363,1
0,1,0,0,9,221,0
0,1,0,0,12,366,0
0,1,0,0,8,233,0
1,0,0,1,190,299,1
1,1,1,0,76,85,1
0,1,0,0,10,243,0
1,1,1,0,372,547,1
0,1,0,0,18,636,0
0,1,0,0,16,552,0
1,1,1,0,776,604,1
1,1,0,0,2,11,1
1,1,1,0,254,230,1
0,1,0,0,14,183,0
0,1,1,0,7,211,0
0,1,0,0,13,283,0
0,0,0,0,7,524,0
1,0,0,0,5,410,0
0,1,0,0,10,222,0
0,1,0,0,7,215,0
0,1,0,0,12,242,0
0,1,0,1,308,1006,1
1,0,1,0,277,188,1
0,1,0,0,8,193,0
0,0,0,0,1,34,0
1,0,0,0,537,286,1
1,0,1,0,14613,11076,1
1,1,1,0,216,201,1
0,0,0,0,3,555,0
0,1,0,0,9,216,0
1,0,0,0,85,137,1
0,1,0,0,25,328,0
1,1,1,0,451,240,1
0,1,1,1,15,28,1
0,1,0,0,13,219,0
0,1,0,0,23,349,0
1,0,0,0,1711,677,1
0,1,0,0,9,178,0
1,1,1,0,249,740,1
1,1,1,0,515,494,1
1,1,1,0,55,65,1
0,1,1,1,243,326,1
0,1,0,1,6,536,0
0,1,0,0,28,535,0
1,0,0,0,150,256,1
0,1,0,0,27,703,0
0,1,0,0,6,204,0
0,1,0,0,9,265,0
1,1,1,1,1519,462,1
1,0,1,0,170,295,1
1,0,1,0,268,265,1
0,1,0,0,41,154,1
1,1,0,0,368,381,1
1,0,1,0,220,310,1
1,1,1,0,970,253,1
0,1,0,0,11,257,0
0,1,0,0,16,211,0
1,0,0,0,252,271,1
1,0,1,1,104,102,1
